,degree_age_range,state,degree,age_range,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,education,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
86,40_to_64_years_Physical_and_Related_Sciences,Arizona,Physical_and_Related_Sciences,40_to_64_years,93739.0,15529.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-2011744.2103164515,50513.78968354859,1644076.7896835485
87,40_to_64_years_Psychology,Arizona,Psychology,40_to_64_years,67604.0,5834.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1462909.2103164515,24378.789683548588,1173646.7896835485
88,40_to_64_years_Social_Sciences,Arizona,Social_Sciences,40_to_64_years,82172.0,7785.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1768837.2103164515,38946.78968354859,1435870.7896835485
89,40_to_64_years_Engineering,Arizona,Engineering,40_to_64_years,120834.0,4991.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-2580739.2103164513,77608.78968354859,2131786.7896835487
90,40_to_64_years_Multidisciplinary_Studies,Arizona,Multidisciplinary_Studies,40_to_64_years,73327.0,13125.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1583092.2103164515,30101.789683548588,1276660.7896835485
91,40_to_64_years_Science_and_Engineering_Related_Fields,Arizona,Science_and_Engineering_Related_Fields,40_to_64_years,83798.0,2848.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1802983.2103164515,40572.78968354859,1465138.7896835485
92,40_to_64_years_Business,Arizona,Business,40_to_64_years,86946.0,2992.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1869091.2103164515,43720.78968354859,1521802.7896835485
93,40_to_64_years_Education,Arizona,Education,40_to_64_years,54937.0,1878.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1196902.2103164515,11711.789683548588,945640.7896835486
94,40_to_64_years_Literature_and_Languages,Arizona,Literature_and_Languages,40_to_64_years,64934.0,7639.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1406839.2103164515,21708.789683548588,1125586.7896835485
95,40_to_64_years_Liberal_Arts_and_History,Arizona,Liberal_Arts_and_History,40_to_64_years,64986.0,6569.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1407931.2103164515,21760.789683548588,1126522.7896835485
96,40_to_64_years_Visual_and_Performing_Arts,Arizona,Visual_and_Performing_Arts,40_to_64_years,60163.0,7524.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1306648.2103164515,16937.789683548588,1039708.7896835486
97,40_to_64_years_Communications,Arizona,Communications,40_to_64_years,71927.0,12720.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1553692.2103164515,28701.789683548588,1251460.7896835485
98,40_to_64_years_Other,Arizona,Other,40_to_64_years,69160.0,3705.0,AZ,61.125,8297.761904761905,32.75757575757576,5916.451612903225,62.470588235294116,6630.794117647059,Bachelors_degree,8297.761904761905,33191.04761904762,360.21008597042845,43225.21031645141,22,-1495585.2103164515,25934.789683548588,1201654.7896835485
100,25_to_39_years_25_to_39_years,Arkansas,Combined_25_to_39_years,25_to_39_years,52604.0,1616.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1138143.7367579956,19144.26324200446,913412.2632420044
101,25_to_39_years_Computers_Mathematics_and_Statistics,Arkansas,Computers_Mathematics_and_Statistics,25_to_39_years,93027.0,29551.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1987026.7367579956,59567.26324200446,1641026.2632420044
102,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,Arkansas,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,57000.0,5330.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1230459.7367579956,23540.26324200446,992540.2632420044
103,25_to_39_years_Physical_and_Related_Sciences,Arkansas,Physical_and_Related_Sciences,25_to_39_years,61495.0,15767.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1324854.7367579956,28035.26324200446,1073450.2632420044
104,25_to_39_years_Psychology,Arkansas,Psychology,25_to_39_years,42749.0,8863.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-931188.7367579956,9289.263242004461,736022.2632420044
105,25_to_39_years_Social_Sciences,Arkansas,Social_Sciences,25_to_39_years,49192.0,4181.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1066491.7367579956,15732.263242004461,851996.2632420044
106,25_to_39_years_Engineering,Arkansas,Engineering,25_to_39_years,72789.0,17201.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1562028.7367579956,39329.26324200446,1276742.2632420044
107,25_to_39_years_Multidisciplinary_Studies,Arkansas,Multidisciplinary_Studies,25_to_39_years,50461.0,14143.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1093140.7367579956,17001.26324200446,874838.2632420044
108,25_to_39_years_Science_and_Engineering_Related_Fields,Arkansas,Science_and_Engineering_Related_Fields,25_to_39_years,61354.0,2049.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1321893.7367579956,27894.26324200446,1070912.2632420044
109,25_to_39_years_Business,Arkansas,Business,25_to_39_years,59681.0,3489.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1286760.7367579956,26221.26324200446,1040798.2632420044
110,25_to_39_years_Education,Arkansas,Education,25_to_39_years,46818.0,2582.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1016637.7367579956,13358.263242004461,809264.2632420044
111,25_to_39_years_Literature_and_Languages,Arkansas,Literature_and_Languages,25_to_39_years,50121.0,11570.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1086000.7367579956,16661.26324200446,868718.2632420044
112,25_to_39_years_Liberal_Arts_and_History,Arkansas,Liberal_Arts_and_History,25_to_39_years,42657.0,6293.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-929256.7367579956,9197.263242004461,734366.2632420044
113,25_to_39_years_Visual_and_Performing_Arts,Arkansas,Visual_and_Performing_Arts,25_to_39_years,43675.0,6740.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-950634.7367579956,10215.263242004461,752690.2632420044
114,25_to_39_years_Communications,Arkansas,Communications,25_to_39_years,45923.0,2843.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-997842.7367579956,12463.263242004461,793154.2632420044
115,25_to_39_years_Other,Arkansas,Other,25_to_39_years,45047.0,2636.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-979446.7367579956,11587.263242004461,777386.2632420044
116,40_to_64_years_40_to_64_years,Arkansas,40_to_64_years,40_to_64_years,69933.0,2415.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1502052.7367579956,36473.26324200446,1225334.2632420044
117,40_to_64_years_Computers_Mathematics_and_Statistics,Arkansas,Computers_Mathematics_and_Statistics,40_to_64_years,89702.0,24986.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1917201.7367579956,56242.26324200446,1581176.2632420044
118,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,Arkansas,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,85770.0,16812.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1834629.7367579956,52310.26324200446,1510400.2632420044
119,40_to_64_years_Physical_and_Related_Sciences,Arkansas,Physical_and_Related_Sciences,40_to_64_years,72046.0,15556.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1546425.7367579956,38586.26324200446,1263368.2632420044
120,40_to_64_years_Psychology,Arkansas,Psychology,40_to_64_years,55728.0,6149.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1203747.7367579956,22268.26324200446,969644.2632420044
121,40_to_64_years_Social_Sciences,Arkansas,Social_Sciences,40_to_64_years,81793.0,3812.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1751112.7367579956,48333.26324200446,1438814.2632420044
122,40_to_64_years_Engineering,Arkansas,Engineering,40_to_64_years,104738.0,15524.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-2232957.7367579956,71278.26324200447,1851824.2632420044
123,40_to_64_years_Multidisciplinary_Studies,Arkansas,Multidisciplinary_Studies,40_to_64_years,76776.0,33928.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1645755.7367579956,43316.26324200446,1348508.2632420044
124,40_to_64_years_Science_and_Engineering_Related_Fields,Arkansas,Science_and_Engineering_Related_Fields,40_to_64_years,79754.0,4407.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1708293.7367579956,46294.26324200446,1402112.2632420044
125,40_to_64_years_Business,Arkansas,Business,40_to_64_years,77926.0,4062.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1669905.7367579956,44466.26324200446,1369208.2632420044
126,40_to_64_years_Education,Arkansas,Education,40_to_64_years,54877.0,2811.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1185876.7367579956,21417.26324200446,954326.2632420044
127,40_to_64_years_Literature_and_Languages,Arkansas,Literature_and_Languages,40_to_64_years,63482.0,8005.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1366581.7367579956,30022.26324200446,1109216.2632420044
128,40_to_64_years_Liberal_Arts_and_History,Arkansas,Liberal_Arts_and_History,40_to_64_years,55118.0,8394.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1190937.7367579956,21658.26324200446,958664.2632420044
129,40_to_64_years_Visual_and_Performing_Arts,Arkansas,Visual_and_Performing_Arts,40_to_64_years,43452.0,10355.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-945951.7367579956,9992.263242004461,748676.2632420044
130,40_to_64_years_Communications,Arkansas,Communications,40_to_64_years,61903.0,7969.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1333422.7367579956,28443.26324200446,1080794.2632420044
131,40_to_64_years_Other,Arkansas,Other,40_to_64_years,61912.0,6654.0,AR,55.28,6423.125,18.72,4533.4,75.48275862068965,6801.6551724137935,Bachelors_degree,6423.125,25692.5,278.83113964996284,33459.73675799554,22,-1333611.7367579956,28452.26324200446,1080956.2632420044
133,25_to_39_years_25_to_39_years,California,Combined_25_to_39_years,25_to_39_years,76005.0,652.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1632399.470763194,39710.529236805975,1331795.529236806
134,25_to_39_years_Computers_Mathematics_and_Statistics,California,Computers_Mathematics_and_Statistics,25_to_39_years,106581.0,3074.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-2274495.470763194,70286.52923680597,1882163.529236806
135,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,California,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,74495.0,1749.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1600689.470763194,38200.529236805975,1304615.529236806
136,25_to_39_years_Physical_and_Related_Sciences,California,Physical_and_Related_Sciences,25_to_39_years,80828.0,5352.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1733682.470763194,44533.529236805975,1418609.529236806
137,25_to_39_years_Psychology,California,Psychology,25_to_39_years,63246.0,1776.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1364460.470763194,26951.529236805975,1102133.529236806
138,25_to_39_years_Social_Sciences,California,Social_Sciences,25_to_39_years,75405.0,1999.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1619799.470763194,39110.529236805975,1320995.529236806
139,25_to_39_years_Engineering,California,Engineering,25_to_39_years,116465.0,3760.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-2482059.470763194,80170.52923680597,2060075.529236806
140,25_to_39_years_Multidisciplinary_Studies,California,Multidisciplinary_Studies,25_to_39_years,74142.0,4052.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1593276.470763194,37847.529236805975,1298261.529236806
141,25_to_39_years_Science_and_Engineering_Related_Fields,California,Science_and_Engineering_Related_Fields,25_to_39_years,80368.0,1890.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1724022.470763194,44073.529236805975,1410329.529236806
142,25_to_39_years_Business,California,Business,25_to_39_years,78489.0,2271.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1684563.470763194,42194.529236805975,1376507.529236806
143,25_to_39_years_Education,California,Education,25_to_39_years,55837.0,2839.0,CA,40.59016393442623,6967.296969696969,33.48108108108108,6725.548387096775,52.327586206896555,6425.581081081081,Bachelors_degree,6967.296969696969,27869.187878787878,302.4539230266169,36294.470763194025,22,-1208871.470763194,19542.529236805975,968771.529236806
