,state,education,degree,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39,age_range,sex
769,Pennsylvania,Bachelors_degree,Social_Sciences,67811.0,4060.0,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,8637.882882882883,34551.53153153153,374.97491149512746,44996.989379415296,22.0,-1469027.9893794153,22814.010620584704,1175601.0106205847,25_to_39_years,
777,Pennsylvania,Bachelors_degree,Visual_and_Performing_Arts,45075.0,3364.0,PA,66.41228070175438,8637.882882882883,61.97402597402598,7227.708333333333,8637.882882882883,34551.53153153153,374.97491149512746,44996.989379415296,22.0,-991571.9893794153,78.01062058470416,766353.0106205847,25_to_39_years,
153,Puerto_Rico,Less_than_high_school_graduate,,12646.0,971.0,PR,,,,,0.0,0.0,0.0,0.0,16.0,-189690.0,12646.0,303504.0,,total
154,Puerto_Rico,High_school_graduate_includes_equivalency,,16083.0,319.0,PR,,,,,0.0,0.0,0.0,0.0,18.0,-273411.0,16083.0,353826.0,,total
155,Puerto_Rico,Some_college_or_associates_degree,,19642.0,457.0,PR,,,,,,,,,20.0,,,,,total
972,Puerto_Rico,Bachelors_degree,Combined_25_to_39_years,24387.0,1173.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
974,Puerto_Rico,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,25944.0,5633.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
981,Puerto_Rico,Bachelors_degree,Business,26982.0,2352.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
986,Puerto_Rico,Bachelors_degree,Communications,23692.0,7251.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
973,Puerto_Rico,Bachelors_degree,Computers_Mathematics_and_Statistics,24031.0,5118.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
982,Puerto_Rico,Bachelors_degree,Education,22058.0,900.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
978,Puerto_Rico,Bachelors_degree,Engineering,53828.0,8541.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
984,Puerto_Rico,Bachelors_degree,Liberal_Arts_and_History,19752.0,8012.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
983,Puerto_Rico,Bachelors_degree,Literature_and_Languages,16992.0,6140.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
979,Puerto_Rico,Bachelors_degree,Multidisciplinary_Studies,26406.0,41148.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
987,Puerto_Rico,Bachelors_degree,Other,20729.0,2491.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
975,Puerto_Rico,Bachelors_degree,Physical_and_Related_Sciences,34748.0,16509.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
976,Puerto_Rico,Bachelors_degree,Psychology,20710.0,1817.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
980,Puerto_Rico,Bachelors_degree,Science_and_Engineering_Related_Fields,25689.0,1702.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
977,Puerto_Rico,Bachelors_degree,Social_Sciences,24451.0,4460.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
985,Puerto_Rico,Bachelors_degree,Visual_and_Performing_Arts,17147.0,4036.0,PR,,,,,,,,,22.0,,,,25_to_39_years,
117,Rhode_Island,Less_than_high_school_graduate,,35287.0,2762.0,RI,59.416666666666664,9745.25,26.5,5741.5,0.0,0.0,0.0,0.0,16.0,-529305.0,35287.0,846888.0,,total
118,Rhode_Island,High_school_graduate_includes_equivalency,,41160.0,1296.0,RI,59.416666666666664,9745.25,26.5,5741.5,0.0,0.0,0.0,0.0,18.0,-699720.0,41160.0,905520.0,,total
119,Rhode_Island,Some_college_or_associates_degree,,48802.0,2513.0,RI,59.416666666666664,9745.25,26.5,5741.5,5741.5,11483.0,124.62072498201901,14954.486997842281,20.0,-942192.4869978423,33847.51300215772,961085.5130021577,,total
780,Rhode_Island,Bachelors_degree,Combined_25_to_39_years,63571.0,2321.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1385756.5540941295,12805.445905870423,1093512.4459058705,25_to_39_years,
782,Rhode_Island,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,69073.0,13029.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1501298.5540941295,18307.445905870423,1192548.4459058705,25_to_39_years,
789,Rhode_Island,Bachelors_degree,Business,78833.0,8881.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1706258.5540941295,28067.445905870423,1368228.4459058705,25_to_39_years,
794,Rhode_Island,Bachelors_degree,Communications,55182.0,12780.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1209587.5540941295,4416.445905870423,942510.4459058704,25_to_39_years,
781,Rhode_Island,Bachelors_degree,Computers_Mathematics_and_Statistics,64234.0,11482.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1399679.5540941295,13468.445905870423,1105446.4459058705,25_to_39_years,
790,Rhode_Island,Bachelors_degree,Education,59315.0,6360.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1296380.5540941295,8549.445905870423,1016904.4459058704,25_to_39_years,
786,Rhode_Island,Bachelors_degree,Engineering,82606.0,8201.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1785491.5540941295,31840.445905870423,1436142.4459058705,25_to_39_years,
792,Rhode_Island,Bachelors_degree,Liberal_Arts_and_History,62780.0,31445.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1369145.5540941295,12014.445905870423,1079274.4459058705,25_to_39_years,
791,Rhode_Island,Bachelors_degree,Literature_and_Languages,56410.0,5324.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1235375.5540941295,5644.445905870423,964614.4459058704,25_to_39_years,
787,Rhode_Island,Bachelors_degree,Multidisciplinary_Studies,64338.0,45145.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1401863.5540941295,13572.445905870423,1107318.4459058705,25_to_39_years,
795,Rhode_Island,Bachelors_degree,Other,60016.0,15191.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1311101.5540941295,9250.445905870423,1029522.4459058704,25_to_39_years,
783,Rhode_Island,Bachelors_degree,Physical_and_Related_Sciences,92952.0,12090.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-2002757.5540941295,42186.44590587042,1622370.4459058705,25_to_39_years,
784,Rhode_Island,Bachelors_degree,Psychology,39968.0,10529.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-890093.5540941296,-10797.554094129577,668658.4459058704,25_to_39_years,
788,Rhode_Island,Bachelors_degree,Science_and_Engineering_Related_Fields,65785.0,5793.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1432250.5540941295,15019.445905870423,1133364.4459058705,25_to_39_years,
785,Rhode_Island,Bachelors_degree,Social_Sciences,70193.0,16832.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-1524818.5540941295,19427.445905870423,1212708.4459058705,25_to_39_years,
793,Rhode_Island,Bachelors_degree,Visual_and_Performing_Arts,43802.0,7541.0,RI,59.416666666666664,9745.25,26.5,5741.5,9745.25,38981.0,423.0462841177465,50765.55409412958,22.0,-970607.5540941296,-6963.554094129577,737670.4459058704,25_to_39_years,
120,South_Carolina,Less_than_high_school_graduate,,27141.0,1330.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,0.0,0.0,0.0,0.0,16.0,-407115.0,27141.0,651384.0,,total
121,South_Carolina,High_school_graduate_includes_equivalency,,34785.0,966.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,0.0,0.0,0.0,0.0,18.0,-591345.0,34785.0,765270.0,,total
122,South_Carolina,Some_college_or_associates_degree,,40386.0,665.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6134.954545454545,12269.90909090909,133.16075645498185,15979.290774597823,20.0,-783313.2907745978,24406.709225402177,791740.7092254022,,total
796,South_Carolina,Bachelors_degree,Combined_25_to_39_years,54420.0,1472.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1178930.318041764,18309.681958235946,943449.6819582359,25_to_39_years,
798,South_Carolina,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,55554.0,4876.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1202744.318041764,19443.681958235946,963861.6819582359,25_to_39_years,
805,South_Carolina,Bachelors_degree,Business,58865.0,4104.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1272275.318041764,22754.681958235946,1023459.6819582359,25_to_39_years,
810,South_Carolina,Bachelors_degree,Communications,61439.0,5272.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1326329.318041764,25328.681958235946,1069791.681958236,25_to_39_years,
797,South_Carolina,Bachelors_degree,Computers_Mathematics_and_Statistics,65920.0,4051.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1420430.318041764,29809.681958235946,1150449.681958236,25_to_39_years,
806,South_Carolina,Bachelors_degree,Education,45791.0,1631.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-997721.3180417641,9680.681958235946,788127.6819582359,25_to_39_years,
802,South_Carolina,Bachelors_degree,Engineering,83040.0,7287.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1779950.318041764,46929.681958235946,1458609.681958236,25_to_39_years,
808,South_Carolina,Bachelors_degree,Liberal_Arts_and_History,52311.0,3437.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1134641.318041764,16200.681958235946,905487.6819582359,25_to_39_years,
807,South_Carolina,Bachelors_degree,Literature_and_Languages,54153.0,7211.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1173323.318041764,18042.681958235946,938643.6819582359,25_to_39_years,
803,South_Carolina,Bachelors_degree,Multidisciplinary_Studies,44094.0,9418.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-962084.3180417641,7983.681958235946,757581.6819582359,25_to_39_years,
811,South_Carolina,Bachelors_degree,Other,52283.0,3660.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1134053.318041764,16172.681958235946,904983.6819582359,25_to_39_years,
799,South_Carolina,Bachelors_degree,Physical_and_Related_Sciences,54861.0,5928.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1188191.318041764,18750.681958235946,951387.6819582359,25_to_39_years,
800,South_Carolina,Bachelors_degree,Psychology,44515.0,4695.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-970925.3180417641,8404.681958235946,765159.6819582359,25_to_39_years,
804,South_Carolina,Bachelors_degree,Science_and_Engineering_Related_Fields,58628.0,5176.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1267298.318041764,22517.681958235946,1019193.6819582359,25_to_39_years,
801,South_Carolina,Bachelors_degree,Social_Sciences,56854.0,7473.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-1230044.318041764,20743.681958235946,987261.6819582359,25_to_39_years,
809,South_Carolina,Bachelors_degree,Visual_and_Performing_Arts,40831.0,3374.0,SC,58.89473684210526,6931.945945945946,29.875,6134.954545454545,6931.945945945946,27727.783783783783,300.9193170147004,36110.318041764054,22.0,-893561.3180417641,4720.681958235946,698847.6819582359,25_to_39_years,
123,South_Dakota,Less_than_high_school_graduate,,30523.0,2259.0,SD,51.6,7204.083333333333,54.2,6473.5,0.0,0.0,0.0,0.0,16.0,-457845.0,30523.0,732552.0,,total
124,South_Dakota,High_school_graduate_includes_equivalency,,38669.0,1771.0,SD,51.6,7204.083333333333,54.2,6473.5,0.0,0.0,0.0,0.0,18.0,-657373.0,38669.0,850718.0,,total
125,South_Dakota,Some_college_or_associates_degree,,45237.0,1326.0,SD,51.6,7204.083333333333,54.2,6473.5,6473.5,12947.0,140.50897207543326,16861.076649051993,20.0,-876364.076649052,28375.923350948007,887878.923350948,,total
812,South_Dakota,Bachelors_degree,Combined_25_to_39_years,54924.0,3122.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1190931.952813622,17396.047186377917,951104.0471863779,25_to_39_years,
814,South_Dakota,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,56089.0,7363.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1215396.952813622,18561.047186377917,972074.0471863779,25_to_39_years,
821,South_Dakota,Bachelors_degree,Business,64860.0,10303.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1399587.952813622,27332.047186377917,1129952.047186378,25_to_39_years,
826,South_Dakota,Bachelors_degree,Communications,53159.0,15876.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1153866.952813622,15631.047186377917,919334.0471863779,25_to_39_years,
813,South_Dakota,Bachelors_degree,Computers_Mathematics_and_Statistics,63215.0,3724.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1365042.952813622,25687.047186377917,1100342.047186378,25_to_39_years,
822,South_Dakota,Bachelors_degree,Education,48573.0,2178.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1057560.952813622,11045.047186377917,836786.0471863779,25_to_39_years,
818,South_Dakota,Bachelors_degree,Engineering,60678.0,17530.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1311765.952813622,23150.047186377917,1054676.047186378,25_to_39_years,
824,South_Dakota,Bachelors_degree,Liberal_Arts_and_History,49348.0,14007.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1073835.952813622,11820.047186377917,850736.0471863779,25_to_39_years,
823,South_Dakota,Bachelors_degree,Literature_and_Languages,39958.0,17045.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-876645.9528136221,2430.0471863779167,681716.0471863779,25_to_39_years,
819,South_Dakota,Bachelors_degree,Multidisciplinary_Studies,55861.0,23779.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1210608.952813622,18333.047186377917,967970.0471863779,25_to_39_years,
827,South_Dakota,Bachelors_degree,Other,51071.0,3610.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1110018.952813622,13543.047186377917,881750.0471863779,25_to_39_years,
815,South_Dakota,Bachelors_degree,Physical_and_Related_Sciences,59112.0,28802.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1278879.952813622,21584.047186377917,1026488.0471863779,25_to_39_years,
816,South_Dakota,Bachelors_degree,Psychology,41386.0,2030.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-906633.9528136221,3858.0471863779167,707420.0471863779,25_to_39_years,
820,South_Dakota,Bachelors_degree,Science_and_Engineering_Related_Fields,63420.0,3506.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1369347.952813622,25892.047186377917,1104032.047186378,25_to_39_years,
817,South_Dakota,Bachelors_degree,Social_Sciences,49021.0,29861.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-1066968.952813622,11493.047186377917,844850.0471863779,25_to_39_years,
825,South_Dakota,Bachelors_degree,Visual_and_Performing_Arts,37160.0,11813.0,SD,51.6,7204.083333333333,54.2,6473.5,7204.083333333333,28816.333333333332,312.7329401135174,37527.95281362208,22.0,-817887.9528136221,-367.95281362208334,631352.0471863779,25_to_39_years,
126,Tennessee,Less_than_high_school_graduate,,30183.0,1146.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,0.0,0.0,0.0,0.0,16.0,-452745.0,30183.0,724392.0,,total
127,Tennessee,High_school_graduate_includes_equivalency,,36093.0,577.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,0.0,0.0,0.0,0.0,18.0,-613581.0,36093.0,794046.0,,total
128,Tennessee,Some_college_or_associates_degree,,41663.0,479.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6068.777777777777,12137.555555555555,131.72437279829884,15806.924735795861,20.0,-807403.9247357958,25856.07526420414,817453.0752642042,,total
828,Tennessee,Bachelors_degree,Combined_25_to_39_years,56327.0,1279.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1216207.249325961,22986.75067403895,980545.7506740389,25_to_39_years,
830,Tennessee,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,53222.0,2563.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1151002.249325961,19881.75067403895,924655.7506740389,25_to_39_years,
837,Tennessee,Bachelors_degree,Business,64779.0,3872.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1393699.249325961,31438.75067403895,1132681.750674039,25_to_39_years,
842,Tennessee,Bachelors_degree,Communications,49153.0,5783.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1065553.249325961,15812.75067403895,851413.7506740389,25_to_39_years,
829,Tennessee,Bachelors_degree,Computers_Mathematics_and_Statistics,72752.0,6806.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1561132.249325961,39411.75067403895,1276195.750674039,25_to_39_years,
838,Tennessee,Bachelors_degree,Education,48174.0,2608.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1044994.2493259611,14833.75067403895,833791.7506740389,25_to_39_years,
834,Tennessee,Bachelors_degree,Engineering,86751.0,4097.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1855111.249325961,53410.75067403895,1528177.750674039,25_to_39_years,
840,Tennessee,Bachelors_degree,Liberal_Arts_and_History,50102.0,7147.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1085482.249325961,16761.75067403895,868495.7506740389,25_to_39_years,
839,Tennessee,Bachelors_degree,Literature_and_Languages,51269.0,7031.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1109989.249325961,17928.75067403895,889501.7506740389,25_to_39_years,
835,Tennessee,Bachelors_degree,Multidisciplinary_Studies,46877.0,11912.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1017757.2493259611,13536.75067403895,810445.7506740389,25_to_39_years,
843,Tennessee,Bachelors_degree,Other,51553.0,3211.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1115953.249325961,18212.75067403895,894613.7506740389,25_to_39_years,
831,Tennessee,Bachelors_degree,Physical_and_Related_Sciences,57404.0,8813.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1238824.249325961,24063.75067403895,999931.7506740389,25_to_39_years,
832,Tennessee,Bachelors_degree,Psychology,48258.0,2088.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1046758.2493259611,14917.75067403895,835303.7506740389,25_to_39_years,
836,Tennessee,Bachelors_degree,Science_and_Engineering_Related_Fields,60074.0,3723.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1294894.249325961,26733.75067403895,1047991.7506740389,25_to_39_years,
833,Tennessee,Bachelors_degree,Social_Sciences,62996.0,4493.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1356256.249325961,29655.75067403895,1100587.750674039,25_to_39_years,
841,Tennessee,Bachelors_degree,Visual_and_Performing_Arts,48301.0,5684.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,6400.1875,25600.75,277.83541104967543,33340.24932596105,22.0,-1047661.2493259611,14960.75067403895,836077.7506740389,25_to_39_years,
129,Texas,Less_than_high_school_graduate,,29317.0,601.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,0.0,0.0,0.0,0.0,16.0,-439755.0,29317.0,703608.0,,total
130,Texas,High_school_graduate_includes_equivalency,,36217.0,369.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,0.0,0.0,0.0,0.0,18.0,-615689.0,36217.0,796774.0,,total
131,Texas,Some_college_or_associates_degree,,43687.0,586.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,5768.955555555555,11537.91111111111,125.21665483277532,15025.998579933039,20.0,-845078.9985799331,28661.00142006696,858714.0014200669,,total
844,Texas,Bachelors_degree,Combined_25_to_39_years,63802.0,527.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1373506.3394019268,30137.66059807312,1114771.6605980732,25_to_39_years,
846,Texas,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,64510.0,1716.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1388374.3394019268,30845.66059807312,1127515.6605980732,25_to_39_years,
853,Texas,Bachelors_degree,Business,70668.0,1950.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1517692.3394019268,37003.66059807312,1238359.6605980732,25_to_39_years,
858,Texas,Bachelors_degree,Communications,59433.0,1553.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1281757.3394019268,25768.66059807312,1036129.6605980732,25_to_39_years,
845,Texas,Bachelors_degree,Computers_Mathematics_and_Statistics,82049.0,2647.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1756693.3394019268,48384.66059807312,1443217.6605980732,25_to_39_years,
854,Texas,Bachelors_degree,Education,55962.0,1343.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1208866.3394019268,22297.66059807312,973651.6605980732,25_to_39_years,
850,Texas,Bachelors_degree,Engineering,92899.0,3403.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1984543.3394019268,59234.66059807312,1638517.6605980732,25_to_39_years,
856,Texas,Bachelors_degree,Liberal_Arts_and_History,56822.0,2865.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1226926.3394019268,23157.66059807312,989131.6605980732,25_to_39_years,
855,Texas,Bachelors_degree,Literature_and_Languages,54828.0,2603.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1185052.3394019268,21163.66059807312,953239.6605980732,25_to_39_years,
851,Texas,Bachelors_degree,Multidisciplinary_Studies,58294.0,1251.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1257838.3394019268,24629.66059807312,1015627.6605980732,25_to_39_years,
859,Texas,Bachelors_degree,Other,55659.0,1974.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1202503.3394019268,21994.66059807312,968197.6605980732,25_to_39_years,
847,Texas,Bachelors_degree,Physical_and_Related_Sciences,63240.0,3303.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1361704.3394019268,29575.66059807312,1104655.6605980732,25_to_39_years,
848,Texas,Bachelors_degree,Psychology,51694.0,1362.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1119238.3394019268,18029.66059807312,896827.6605980732,25_to_39_years,
852,Texas,Bachelors_degree,Science_and_Engineering_Related_Fields,69641.0,2677.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22.0,-1496125.3394019268,35976.66059807312,1219873.6605980732,25_to_39_years,
