State,Education,Major
Utah,Bachelors_degree,Literature_and_Languages
Utah,Bachelors_degree,Multidisciplinary_Studies
Utah,Bachelors_degree,Other
Utah,Bachelors_degree,Physical_and_Related_Sciences
Utah,Bachelors_degree,Psychology
Utah,Bachelors_degree,Science_and_Engineering_Related_Fields
Utah,Bachelors_degree,Social_Sciences
Utah,Bachelors_degree,Visual_and_Performing_Arts
Utah,Less_than_high_school_graduate,
Utah,High_school_graduate_includes_equivalency,
Utah,Some_college_or_associates_degree,
Utah,Bachelors_degree,Combined_25_to_39_years
Utah,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Utah,Bachelors_degree,Business
Utah,Bachelors_degree,Communications
Utah,Bachelors_degree,Computers_Mathematics_and_Statistics
Utah,Bachelors_degree,Education
Utah,Bachelors_degree,Engineering
Utah,Bachelors_degree,Liberal_Arts_and_History
Utah,Bachelors_degree,Literature_and_Languages
Utah,Bachelors_degree,Multidisciplinary_Studies
Utah,Bachelors_degree,Other
Utah,Bachelors_degree,Physical_and_Related_Sciences
Utah,Bachelors_degree,Psychology
Utah,Bachelors_degree,Science_and_Engineering_Related_Fields
Utah,Bachelors_degree,Social_Sciences
Utah,Bachelors_degree,Visual_and_Performing_Arts
Vermont,Less_than_high_school_graduate,
Vermont,High_school_graduate_includes_equivalency,
Vermont,Some_college_or_associates_degree,
Vermont,Bachelors_degree,Combined_25_to_39_years
Vermont,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Vermont,Bachelors_degree,Business
Vermont,Bachelors_degree,Communications
Vermont,Bachelors_degree,Computers_Mathematics_and_Statistics
Vermont,Bachelors_degree,Education
Vermont,Bachelors_degree,Engineering
Vermont,Bachelors_degree,Liberal_Arts_and_History
Vermont,Bachelors_degree,Literature_and_Languages
Vermont,Bachelors_degree,Multidisciplinary_Studies
Vermont,Bachelors_degree,Other
Vermont,Bachelors_degree,Physical_and_Related_Sciences
Vermont,Bachelors_degree,Psychology
Vermont,Bachelors_degree,Science_and_Engineering_Related_Fields
Vermont,Bachelors_degree,Social_Sciences
Vermont,Bachelors_degree,Visual_and_Performing_Arts
Vermont,Less_than_high_school_graduate,
Vermont,High_school_graduate_includes_equivalency,
Vermont,Some_college_or_associates_degree,
Vermont,Bachelors_degree,Combined_25_to_39_years
Vermont,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Vermont,Bachelors_degree,Business
Vermont,Bachelors_degree,Communications
Vermont,Bachelors_degree,Computers_Mathematics_and_Statistics
Vermont,Bachelors_degree,Education
Vermont,Bachelors_degree,Engineering
Vermont,Bachelors_degree,Liberal_Arts_and_History
Vermont,Bachelors_degree,Literature_and_Languages
Vermont,Bachelors_degree,Multidisciplinary_Studies
Vermont,Bachelors_degree,Other
Vermont,Bachelors_degree,Physical_and_Related_Sciences
Vermont,Bachelors_degree,Psychology
Vermont,Bachelors_degree,Science_and_Engineering_Related_Fields
Vermont,Bachelors_degree,Social_Sciences
Vermont,Bachelors_degree,Visual_and_Performing_Arts
Virginia,Less_than_high_school_graduate,
Virginia,High_school_graduate_includes_equivalency,
Virginia,Some_college_or_associates_degree,
Virginia,Bachelors_degree,Combined_25_to_39_years
Virginia,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Virginia,Bachelors_degree,Business
Virginia,Bachelors_degree,Communications
Virginia,Bachelors_degree,Computers_Mathematics_and_Statistics
Virginia,Bachelors_degree,Education
Virginia,Bachelors_degree,Engineering
Virginia,Bachelors_degree,Liberal_Arts_and_History
Virginia,Bachelors_degree,Literature_and_Languages
Virginia,Bachelors_degree,Multidisciplinary_Studies
Virginia,Bachelors_degree,Other
Virginia,Bachelors_degree,Physical_and_Related_Sciences
Virginia,Bachelors_degree,Psychology
Virginia,Bachelors_degree,Science_and_Engineering_Related_Fields
Virginia,Bachelors_degree,Social_Sciences
Virginia,Bachelors_degree,Visual_and_Performing_Arts
Virginia,Less_than_high_school_graduate,
Virginia,High_school_graduate_includes_equivalency,
Virginia,Some_college_or_associates_degree,
Virginia,Bachelors_degree,Combined_25_to_39_years
Virginia,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Virginia,Bachelors_degree,Business
Virginia,Bachelors_degree,Communications
Virginia,Bachelors_degree,Computers_Mathematics_and_Statistics
Virginia,Bachelors_degree,Education
Virginia,Bachelors_degree,Engineering
Virginia,Bachelors_degree,Liberal_Arts_and_History
Virginia,Bachelors_degree,Literature_and_Languages
Virginia,Bachelors_degree,Multidisciplinary_Studies
Virginia,Bachelors_degree,Other
Virginia,Bachelors_degree,Physical_and_Related_Sciences
Virginia,Bachelors_degree,Psychology
Virginia,Bachelors_degree,Science_and_Engineering_Related_Fields
Virginia,Bachelors_degree,Social_Sciences
Virginia,Bachelors_degree,Visual_and_Performing_Arts
Washington,Less_than_high_school_graduate,
Washington,High_school_graduate_includes_equivalency,
Washington,Some_college_or_associates_degree,
Washington,Bachelors_degree,Combined_25_to_39_years
Washington,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Washington,Bachelors_degree,Business
Washington,Bachelors_degree,Communications
Washington,Bachelors_degree,Computers_Mathematics_and_Statistics
Washington,Bachelors_degree,Education
Washington,Bachelors_degree,Engineering
Washington,Bachelors_degree,Liberal_Arts_and_History
Washington,Bachelors_degree,Literature_and_Languages
Washington,Bachelors_degree,Multidisciplinary_Studies
Washington,Bachelors_degree,Other
Washington,Bachelors_degree,Physical_and_Related_Sciences
Washington,Bachelors_degree,Psychology
Washington,Bachelors_degree,Science_and_Engineering_Related_Fields
Washington,Bachelors_degree,Social_Sciences
Washington,Bachelors_degree,Visual_and_Performing_Arts
Washington,Less_than_high_school_graduate,
Washington,High_school_graduate_includes_equivalency,
Washington,Some_college_or_associates_degree,
Washington,Bachelors_degree,Combined_25_to_39_years
Washington,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Washington,Bachelors_degree,Business
Washington,Bachelors_degree,Communications
Washington,Bachelors_degree,Computers_Mathematics_and_Statistics
Washington,Bachelors_degree,Education
Washington,Bachelors_degree,Engineering
Washington,Bachelors_degree,Liberal_Arts_and_History
Washington,Bachelors_degree,Literature_and_Languages
Washington,Bachelors_degree,Multidisciplinary_Studies
Washington,Bachelors_degree,Other
Washington,Bachelors_degree,Physical_and_Related_Sciences
Washington,Bachelors_degree,Psychology
Washington,Bachelors_degree,Science_and_Engineering_Related_Fields
Washington,Bachelors_degree,Social_Sciences
Washington,Bachelors_degree,Visual_and_Performing_Arts
West_Virginia,Less_than_high_school_graduate,
West_Virginia,High_school_graduate_includes_equivalency,
West_Virginia,Some_college_or_associates_degree,
West_Virginia,Bachelors_degree,Combined_25_to_39_years
West_Virginia,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
West_Virginia,Bachelors_degree,Business
West_Virginia,Bachelors_degree,Communications
West_Virginia,Bachelors_degree,Computers_Mathematics_and_Statistics
West_Virginia,Bachelors_degree,Education
West_Virginia,Bachelors_degree,Engineering
West_Virginia,Bachelors_degree,Liberal_Arts_and_History
West_Virginia,Bachelors_degree,Literature_and_Languages
West_Virginia,Bachelors_degree,Multidisciplinary_Studies
West_Virginia,Bachelors_degree,Other
West_Virginia,Bachelors_degree,Physical_and_Related_Sciences
West_Virginia,Bachelors_degree,Psychology
West_Virginia,Bachelors_degree,Science_and_Engineering_Related_Fields
West_Virginia,Bachelors_degree,Social_Sciences
West_Virginia,Bachelors_degree,Visual_and_Performing_Arts
West_Virginia,Less_than_high_school_graduate,
West_Virginia,High_school_graduate_includes_equivalency,
West_Virginia,Some_college_or_associates_degree,
West_Virginia,Bachelors_degree,Combined_25_to_39_years
West_Virginia,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
West_Virginia,Bachelors_degree,Business
West_Virginia,Bachelors_degree,Communications
West_Virginia,Bachelors_degree,Computers_Mathematics_and_Statistics
West_Virginia,Bachelors_degree,Education
West_Virginia,Bachelors_degree,Engineering
West_Virginia,Bachelors_degree,Liberal_Arts_and_History
West_Virginia,Bachelors_degree,Literature_and_Languages
West_Virginia,Bachelors_degree,Multidisciplinary_Studies
West_Virginia,Bachelors_degree,Other
West_Virginia,Bachelors_degree,Physical_and_Related_Sciences
West_Virginia,Bachelors_degree,Psychology
West_Virginia,Bachelors_degree,Science_and_Engineering_Related_Fields
West_Virginia,Bachelors_degree,Social_Sciences
West_Virginia,Bachelors_degree,Visual_and_Performing_Arts
Wisconsin,Less_than_high_school_graduate,
Wisconsin,High_school_graduate_includes_equivalency,
Wisconsin,Some_college_or_associates_degree,
Wisconsin,Bachelors_degree,Combined_25_to_39_years
Wisconsin,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Wisconsin,Bachelors_degree,Business
Wisconsin,Bachelors_degree,Communications
Wisconsin,Bachelors_degree,Computers_Mathematics_and_Statistics
Wisconsin,Bachelors_degree,Education
Wisconsin,Bachelors_degree,Engineering
Wisconsin,Bachelors_degree,Liberal_Arts_and_History
Wisconsin,Bachelors_degree,Literature_and_Languages
Wisconsin,Bachelors_degree,Multidisciplinary_Studies
Wisconsin,Bachelors_degree,Other
Wisconsin,Bachelors_degree,Physical_and_Related_Sciences
Wisconsin,Bachelors_degree,Psychology
Wisconsin,Bachelors_degree,Science_and_Engineering_Related_Fields
Wisconsin,Bachelors_degree,Social_Sciences
Wisconsin,Bachelors_degree,Visual_and_Performing_Arts
Wisconsin,Less_than_high_school_graduate,
Wisconsin,High_school_graduate_includes_equivalency,
Wisconsin,Some_college_or_associates_degree,
Wisconsin,Bachelors_degree,Combined_25_to_39_years
Wisconsin,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Wisconsin,Bachelors_degree,Business
Wisconsin,Bachelors_degree,Communications
Wisconsin,Bachelors_degree,Computers_Mathematics_and_Statistics
Wisconsin,Bachelors_degree,Education
Wisconsin,Bachelors_degree,Engineering
Wisconsin,Bachelors_degree,Liberal_Arts_and_History
Wisconsin,Bachelors_degree,Literature_and_Languages
Wisconsin,Bachelors_degree,Multidisciplinary_Studies
Wisconsin,Bachelors_degree,Other
Wisconsin,Bachelors_degree,Physical_and_Related_Sciences
Wisconsin,Bachelors_degree,Psychology
Wisconsin,Bachelors_degree,Science_and_Engineering_Related_Fields
Wisconsin,Bachelors_degree,Social_Sciences
Wisconsin,Bachelors_degree,Visual_and_Performing_Arts
Wyoming,Less_than_high_school_graduate,
Wyoming,High_school_graduate_includes_equivalency,
Wyoming,Some_college_or_associates_degree,
Wyoming,Bachelors_degree,Combined_25_to_39_years
Wyoming,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Wyoming,Bachelors_degree,Business
Wyoming,Bachelors_degree,Communications
Wyoming,Bachelors_degree,Computers_Mathematics_and_Statistics
Wyoming,Bachelors_degree,Education
Wyoming,Bachelors_degree,Engineering
Wyoming,Bachelors_degree,Liberal_Arts_and_History
Wyoming,Bachelors_degree,Literature_and_Languages
Wyoming,Bachelors_degree,Multidisciplinary_Studies
Wyoming,Bachelors_degree,Other
Wyoming,Bachelors_degree,Physical_and_Related_Sciences
Wyoming,Bachelors_degree,Psychology
Wyoming,Bachelors_degree,Science_and_Engineering_Related_Fields
Wyoming,Bachelors_degree,Social_Sciences
Wyoming,Bachelors_degree,Visual_and_Performing_Arts
Wyoming,Less_than_high_school_graduate,
Wyoming,High_school_graduate_includes_equivalency,
Wyoming,Some_college_or_associates_degree,
Wyoming,Bachelors_degree,Combined_25_to_39_years
Wyoming,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences
Wyoming,Bachelors_degree,Business
Wyoming,Bachelors_degree,Communications
Wyoming,Bachelors_degree,Computers_Mathematics_and_Statistics
Wyoming,Bachelors_degree,Education
Wyoming,Bachelors_degree,Engineering
Wyoming,Bachelors_degree,Liberal_Arts_and_History
Wyoming,Bachelors_degree,Literature_and_Languages
Wyoming,Bachelors_degree,Multidisciplinary_Studies
Wyoming,Bachelors_degree,Other
Wyoming,Bachelors_degree,Physical_and_Related_Sciences
Wyoming,Bachelors_degree,Psychology
Wyoming,Bachelors_degree,Science_and_Engineering_Related_Fields
Wyoming,Bachelors_degree,Social_Sciences
Wyoming,Bachelors_degree,Visual_and_Performing_Arts
